"object","subject","abstract_sub","abstract_obj"
"http://dbpedia.org/resource/Tumor_lysis_syndrome","http://dbpedia.org/resource/Hypermagnesemia","Hypermagnesemia is an electrolyte disorder in which there is a high level of magnesium in the blood. Symptoms include weakness, confusion, decreased breathing rate, and decreased reflexes. Complications may include low blood pressure and cardiac arrest. It is typically caused by kidney failure or is treatment-induced such as from antacids that contain magnesium. Less common causes include tumor lysis syndrome, seizures, and prolonged ischemia. Diagnosis is based on a blood level of magnesium greater than 1.1 mmol/L (2.6 mg/dL). It is severe if levels are greater than 2.9 mmol/L (7 mg/dL). Specific electrocardiogram (ECG) changes may be present. Treatment involves stopping the magnesium a person is getting. Treatment when levels are very high include calcium chloride, intravenous normal saline with furosemide, and hemodialysis. Hypermagnesemia is uncommon. Rates among hospitalized patients in renal failure may be as high as 10%.","Tumor lysis syndrome (TLS) is a group of metabolic abnormalities that can occur as a complication from the treatment of cancer, where large amounts of tumor cells are killed off (lysed) from the treatment, releasing their contents into the bloodstream. This occurs most commonly after the treatment of lymphomas and leukemias and in particular when treating non-Hodgkin lymphoma, acute myeloid leukemia, and acute lymphoblastic leukemia. This is a potentially fatal complication and patients at increased risk for TLS should be closely monitored while receiving chemotherapy and should receive preventive measures and treatments as necessary. TLS can also occur on its own (while not being treated with chemotherapy) although this is less common. Tumor lysis syndrome is characterized by high blood potassium (hyperkalemia), high blood phosphate (hyperphosphatemia), low blood calcium (hypocalcemia), high blood uric acid (hyperuricemia), and higher than normal levels of blood urea nitrogen (BUN). These changes in blood electrolytes and metabolites are a result of the release of cellular contents of dying cells into the bloodstream. In this respect, TLS is analogous to rhabdomyolysis, with comparable mechanism and blood chemistry effects but with different cause. In TLS, the breakdown occurs after cytotoxic therapy or from cancers with high cell turnover and tumor proliferation rates. The metabolic abnormalities seen in tumor lysis syndrome can ultimately result in serious complications such as acute uric acid nephropathy, acute kidney failure, seizures, cardiac arrhythmias, and death."
"http://dbpedia.org/resource/Tumor_lysis_syndrome","http://dbpedia.org/resource/Hypocalcemia","Hypocalcemia is a medical condition characterized by low calcium levels in the blood serum. The normal range of blood calcium is typically between 2.1–2.6 mmol/L (8.8–10.7 mg/dL, 4.3–5.2 mEq/L) while levels less than 2.1 mmol/L are defined as hypocalcemic. Mildly low levels that develop slowly often have no symptoms. Otherwise symptoms may include numbness, muscle spasms, seizures, confusion, or cardiac arrest. The most common cause for hypocalcemia is iatrogenic hypoparathyroidism. Other causes include other forms of hypoparathyroidism, vitamin D deficiency, kidney failure, pancreatitis, calcium channel blocker overdose, rhabdomyolysis, tumor lysis syndrome, and medications such as bisphosphonates or denosumab. Diagnosis should generally be confirmed with a corrected calcium or ionized calcium level. Specific changes may be seen on an electrocardiogram (ECG). Initial treatment for severe disease is with intravenous calcium chloride and possibly magnesium sulfate. Other treatments may include vitamin D, magnesium, and calcium supplements. If due to hypoparathyroidism, hydrochlorothiazide, phosphate binders, and a low salt diet may also be recommended. About 18% of people who are being treated in hospital have hypocalcemia.","Tumor lysis syndrome (TLS) is a group of metabolic abnormalities that can occur as a complication from the treatment of cancer, where large amounts of tumor cells are killed off (lysed) from the treatment, releasing their contents into the bloodstream. This occurs most commonly after the treatment of lymphomas and leukemias and in particular when treating non-Hodgkin lymphoma, acute myeloid leukemia, and acute lymphoblastic leukemia. This is a potentially fatal complication and patients at increased risk for TLS should be closely monitored while receiving chemotherapy and should receive preventive measures and treatments as necessary. TLS can also occur on its own (while not being treated with chemotherapy) although this is less common. Tumor lysis syndrome is characterized by high blood potassium (hyperkalemia), high blood phosphate (hyperphosphatemia), low blood calcium (hypocalcemia), high blood uric acid (hyperuricemia), and higher than normal levels of blood urea nitrogen (BUN). These changes in blood electrolytes and metabolites are a result of the release of cellular contents of dying cells into the bloodstream. In this respect, TLS is analogous to rhabdomyolysis, with comparable mechanism and blood chemistry effects but with different cause. In TLS, the breakdown occurs after cytotoxic therapy or from cancers with high cell turnover and tumor proliferation rates. The metabolic abnormalities seen in tumor lysis syndrome can ultimately result in serious complications such as acute uric acid nephropathy, acute kidney failure, seizures, cardiac arrhythmias, and death."
"http://dbpedia.org/resource/Traumatic_brain_injury","http://dbpedia.org/resource/Hydrocephalus","Hydrocephalus is a condition in which an accumulation of cerebrospinal fluid (CSF) occurs within the brain. This typically causes increased pressure inside the skull. Older people may have headaches, double vision, poor balance, urinary incontinence, personality changes, or mental impairment. In babies, it may be seen as a rapid increase in head size. Other symptoms may include vomiting, sleepiness, seizures, and downward pointing of the eyes. Hydrocephalus can occur due to birth defects or be acquired later in life. Associated birth defects include neural tube defects and those that result in aqueductal stenosis. Other causes include meningitis, brain tumors, traumatic brain injury, intraventricular hemorrhage, and subarachnoid hemorrhage. The four types of hydrocephalus are communicating, noncommunicating, ex vacuo, and normal pressure. Diagnosis is typically made by physical examination and medical imaging. Hydrocephalus is typically treated by the surgical placement of a shunt system. A procedure called a third ventriculostomy is an option in some people. Complications from shunts may include overdrainage, underdrainage, mechanical failure, infection, or obstruction. This may require replacement. Outcomes are variable, but many people with shunts live normal lives. Without treatment, death or permanent disability may occur. About one to two per 1,000 newborns have hydrocephalus. Rates in the developing world may be higher. Normal pressure hydrocephalus is estimated to affect about 5 per 100,000 people, with rates increasing with age. Description of hydrocephalus by Hippocrates dates back more than 2,000 years. The word hydrocephalus is from the Greek ὕδωρ, hydōr, meaning 'water' and κεφαλή, kephalē, meaning 'head'.","A traumatic brain injury (TBI), also known as an intracranial injury, is an injury to the brain caused by an external force. TBI can be classified based on severity (ranging from mild traumatic brain injury [mTBI/concussion] to severe traumatic brain injury), mechanism (closed or penetrating head injury), or other features (e.g., occurring in a specific location or over a widespread area). Head injury is a broader category that may involve damage to other structures such as the scalp and skull. TBI can result in physical, cognitive, social, emotional and behavioral symptoms, and outcomes can range from complete recovery to permanent disability or death. Causes include falls, vehicle collisions and violence. Brain trauma occurs as a consequence of a sudden acceleration or deceleration within the cranium or by a complex combination of both movement and sudden impact. In addition to the damage caused at the moment of injury, a variety of events following the injury may result in further injury. These processes include alterations in cerebral blood flow and pressure within the skull. Some of the imaging techniques used for diagnosis include computed tomography (CT) and magnetic resonance imaging (MRIs). Prevention measures include use of seat belts and helmets, not drinking and driving, fall prevention efforts in older adults and safety measures for children. Depending on the injury, treatment required may be minimal or may include interventions such as medications, emergency surgery or surgery years later. Physical therapy, speech therapy, recreation therapy, occupational therapy and vision therapy may be employed for rehabilitation. Counseling, supported employment and community support services may also be useful. TBI is a major cause of death and disability worldwide, especially in children and young adults. Males sustain traumatic brain injuries around twice as often as females. The 20th century saw developments in diagnosis and treatment that decreased death rates and improved outcomes."
"http://dbpedia.org/resource/Tuberculosis","http://dbpedia.org/resource/Cardiac_tamponade","Cardiac tamponade, also known as pericardial tamponade (/ˌtæm.pəˈneɪd/), is the buildup of fluid in the pericardium (the sac around the heart), resulting in compression of the heart. Onset may be rapid or gradual. Symptoms typically include those of obstructive shock including shortness of breath, weakness, lightheadedness, and cough. Other symptoms may relate to the underlying cause. Common causes of cardiac tamponade include cancer, kidney failure, chest trauma, myocardial infarction, and pericarditis. Other causes include connective tissues diseases, hypothyroidism, aortic rupture, autoimmune disease, and complications of cardiac surgery. In Africa, tuberculosis is a relatively common cause. Diagnosis may be suspected based on low blood pressure, jugular venous distension, or quiet heart sounds (together known as Beck's triad). A pericardial rub may be present in cases due to inflammation. The diagnosis may be further supported by specific electrocardiogram (ECG) changes, chest X-ray, or an ultrasound of the heart. If fluid increases slowly the pericardial sac can expand to contain more than 2 liters; however, if the increase is rapid, as little as 200 mL can result in tamponade. Tamponade is a medical emergency. When it results in symptoms, drainage is necessary. This can be done by pericardiocentesis, surgery to create a pericardial window, or a pericardiectomy. Drainage may also be necessary to rule out infection or cancer. Other treatments may include the use of dobutamine or in those with low blood volume, intravenous fluids. Those with few symptoms and no worrisome features can often be closely followed. The frequency of tamponade is unclear. One estimate from the United States places it at 2 per 10,000 per year.","Tuberculosis (TB) is an infectious disease usually caused by Mycobacterium tuberculosis (MTB) bacteria. Tuberculosis generally affects the lungs, but it can also affect other parts of the body. Most infections show no symptoms, in which case it is known as latent tuberculosis. Around 10% of latent infections progress to active disease which, if left untreated, kill about half of those affected. Typical symptoms of active TB are chronic cough with blood-containing mucus, fever, night sweats, and weight loss. It was historically referred to as consumption due to the weight loss associated with the disease. Infection of other organs can cause a wide range of symptoms. Tuberculosis is spread from one person to the next through the air when people who have active TB in their lungs cough, spit, speak, or sneeze. People with Latent TB do not spread the disease. Active infection occurs more often in people with HIV/AIDS and in those who smoke. Diagnosis of active TB is based on chest X-rays, as well as microscopic examination and culture of body fluids. Diagnosis of Latent TB relies on the tuberculin skin test (TST) or blood tests. Prevention of TB involves screening those at high risk, early detection and treatment of cases, and vaccination with the bacillus Calmette-Guérin (BCG) vaccine. Those at high risk include household, workplace, and social contacts of people with active TB. Treatment requires the use of multiple antibiotics over a long period of time. Antibiotic resistance is a growing problem with increasing rates of multiple drug-resistant tuberculosis (MDR-TB). In 2018, one quarter of the world's population was thought to have a latent infection of TB. New infections occur in about 1% of the population each year. In 2020, an estimated 10 million people developed active TB, resulting in 1.5 million deaths, making it the second leading cause of death from an infectious disease after COVID-19. As of 2018, most TB cases occurred in the regions of South-East Asia (44%), Africa (24%), and the Western Pacific (18%), with more than 50% of cases being diagnosed in seven countries: India (27%), China (9%), Indonesia (8%), the Philippines (6%), Pakistan (6%), Nigeria (4%), and Bangladesh (4%). By 2021 the number of new cases each year was decreasing by around 2% annually. About 80% of people in many Asian and African countries test positive while 5–10% of people in the United States population test positive via the tuberculin test. Tuberculosis has been present in humans since ancient times."
"http://dbpedia.org/resource/Tuberculosis","http://dbpedia.org/resource/Hypercalcaemia","Hypercalcemia, also spelled hypercalcaemia, is a high calcium (Ca2+) level in the blood serum. The normal range is 2.1–2.6 mmol/L (8.8–10.7 mg/dL, 4.3–5.2 mEq/L), with levels greater than 2.6 mmol/L defined as hypercalcemia. Those with a mild increase that has developed slowly typically have no symptoms. In those with greater levels or rapid onset, symptoms may include abdominal pain, bone pain, confusion, depression, weakness, kidney stones or an abnormal heart rhythm including cardiac arrest. Most outpatient cases are due to primary hyperparathyroidism and inpatient cases due to cancer. Other causes of hypercalcemia include sarcoidosis, tuberculosis, Paget disease, multiple endocrine neoplasia (MEN), vitamin D toxicity, familial hypocalciuric hypercalcaemia and certain medications such as lithium and hydrochlorothiazide. Diagnosis should generally include either a corrected calcium or ionized calcium level and be confirmed after a week. Specific changes, such as a shortened QT interval and prolonged PR interval, may be seen on an electrocardiogram (ECG). Treatment may include intravenous fluids, furosemide, calcitonin, intravenous bisphosphonate, in addition to treating the underlying cause. The evidence for furosemide use, however, is poor. In those with very high levels, hospitalization may be required. Haemodialysis may be used in those who do not respond to other treatments. In those with vitamin D toxicity, steroids may be useful. Hypercalcemia is relatively common. Primary hyperparathyroidism occurs in 1–7 per 1,000 people, and hypercalcaemia occurs in about 2.7% of those with cancer.","Tuberculosis (TB) is an infectious disease usually caused by Mycobacterium tuberculosis (MTB) bacteria. Tuberculosis generally affects the lungs, but it can also affect other parts of the body. Most infections show no symptoms, in which case it is known as latent tuberculosis. Around 10% of latent infections progress to active disease which, if left untreated, kill about half of those affected. Typical symptoms of active TB are chronic cough with blood-containing mucus, fever, night sweats, and weight loss. It was historically referred to as consumption due to the weight loss associated with the disease. Infection of other organs can cause a wide range of symptoms. Tuberculosis is spread from one person to the next through the air when people who have active TB in their lungs cough, spit, speak, or sneeze. People with Latent TB do not spread the disease. Active infection occurs more often in people with HIV/AIDS and in those who smoke. Diagnosis of active TB is based on chest X-rays, as well as microscopic examination and culture of body fluids. Diagnosis of Latent TB relies on the tuberculin skin test (TST) or blood tests. Prevention of TB involves screening those at high risk, early detection and treatment of cases, and vaccination with the bacillus Calmette-Guérin (BCG) vaccine. Those at high risk include household, workplace, and social contacts of people with active TB. Treatment requires the use of multiple antibiotics over a long period of time. Antibiotic resistance is a growing problem with increasing rates of multiple drug-resistant tuberculosis (MDR-TB). In 2018, one quarter of the world's population was thought to have a latent infection of TB. New infections occur in about 1% of the population each year. In 2020, an estimated 10 million people developed active TB, resulting in 1.5 million deaths, making it the second leading cause of death from an infectious disease after COVID-19. As of 2018, most TB cases occurred in the regions of South-East Asia (44%), Africa (24%), and the Western Pacific (18%), with more than 50% of cases being diagnosed in seven countries: India (27%), China (9%), Indonesia (8%), the Philippines (6%), Pakistan (6%), Nigeria (4%), and Bangladesh (4%). By 2021 the number of new cases each year was decreasing by around 2% annually. About 80% of people in many Asian and African countries test positive while 5–10% of people in the United States population test positive via the tuberculin test. Tuberculosis has been present in humans since ancient times."
"http://dbpedia.org/resource/Tuberculosis","http://dbpedia.org/resource/Pericarditis","Pericarditis is inflammation of the pericardium, the fibrous sac surrounding the heart. Symptoms typically include sudden onset of sharp chest pain, which may also be felt in the shoulders, neck, or back. The pain is typically less severe when sitting up and more severe when lying down or breathing deeply. Other symptoms of pericarditis can include fever, weakness, palpitations, and shortness of breath. The onset of symptoms can occasionally be gradual rather than sudden. The cause of pericarditis often remains unknown but is believed to be most often due to a viral infection. Other causes include bacterial infections such as tuberculosis, uremic pericarditis, heart attack, cancer, autoimmune disorders, and chest trauma. Diagnosis is based on the presence of chest pain, a pericardial rub, specific electrocardiogram (ECG) changes, and fluid around the heart. A heart attack may produce similar symptoms to pericarditis. Treatment in most cases is with NSAIDs and possibly the anti-inflammatory medication colchicine. Steroids may be used if these are not appropriate. Symptoms usually improve in a few days to weeks but can occasionally last months. Complications can include cardiac tamponade, myocarditis, and constrictive pericarditis. Pericarditis is an uncommon cause of chest pain. About 3 per 10,000 people are affected per year. Those most commonly affected are males between the ages of 20 and 50. Up to 30% of those affected have more than one episode.","Tuberculosis (TB) is an infectious disease usually caused by Mycobacterium tuberculosis (MTB) bacteria. Tuberculosis generally affects the lungs, but it can also affect other parts of the body. Most infections show no symptoms, in which case it is known as latent tuberculosis. Around 10% of latent infections progress to active disease which, if left untreated, kill about half of those affected. Typical symptoms of active TB are chronic cough with blood-containing mucus, fever, night sweats, and weight loss. It was historically referred to as consumption due to the weight loss associated with the disease. Infection of other organs can cause a wide range of symptoms. Tuberculosis is spread from one person to the next through the air when people who have active TB in their lungs cough, spit, speak, or sneeze. People with Latent TB do not spread the disease. Active infection occurs more often in people with HIV/AIDS and in those who smoke. Diagnosis of active TB is based on chest X-rays, as well as microscopic examination and culture of body fluids. Diagnosis of Latent TB relies on the tuberculin skin test (TST) or blood tests. Prevention of TB involves screening those at high risk, early detection and treatment of cases, and vaccination with the bacillus Calmette-Guérin (BCG) vaccine. Those at high risk include household, workplace, and social contacts of people with active TB. Treatment requires the use of multiple antibiotics over a long period of time. Antibiotic resistance is a growing problem with increasing rates of multiple drug-resistant tuberculosis (MDR-TB). In 2018, one quarter of the world's population was thought to have a latent infection of TB. New infections occur in about 1% of the population each year. In 2020, an estimated 10 million people developed active TB, resulting in 1.5 million deaths, making it the second leading cause of death from an infectious disease after COVID-19. As of 2018, most TB cases occurred in the regions of South-East Asia (44%), Africa (24%), and the Western Pacific (18%), with more than 50% of cases being diagnosed in seven countries: India (27%), China (9%), Indonesia (8%), the Philippines (6%), Pakistan (6%), Nigeria (4%), and Bangladesh (4%). By 2021 the number of new cases each year was decreasing by around 2% annually. About 80% of people in many Asian and African countries test positive while 5–10% of people in the United States population test positive via the tuberculin test. Tuberculosis has been present in humans since ancient times."
"http://dbpedia.org/resource/Windshield_washer_fluid","http://dbpedia.org/resource/Methanol_toxicity","Methanol toxicity (also methanol poisoning) is poisoning from methanol, characteristically via ingestion. Symptoms may include a decreased level of consciousness, poor or no coordination, hypothermia, vomiting, abdominal pain, and a specific smell on the breath. Decreased vision may start as early as twelve hours after exposure. Long-term outcomes may include blindness and kidney failure. Blindness may occur after drinking as little as 10mL; death may occur after drinking quantities over 15 mL (median 100mL, varies depending on body weight). Methanol poisoning most commonly occurs following the drinking of windshield washer fluid. This may be accidental or as part of an attempted suicide. Toxicity may also rarely occur through extensive skin exposure or breathing in fumes. When methanol is broken down by the body it results in formaldehyde, formic acid, and formate which cause much of the toxicity. The diagnosis may be suspected when there is acidosis or an increased osmol gap and confirmed by directly measuring blood levels. Other conditions that can produce similar symptoms include infections, exposure to other toxic alcohols, serotonin syndrome, and diabetic ketoacidosis. Early treatment increases the chance of a good outcome. Treatment consists of stabilizing the person, followed by the use of an antidote. The preferred antidote is fomepizole, with ethanol used if this is not available. Hemodialysis may also be used in those where there is organ damage or a high degree of acidosis. Other treatments may include sodium bicarbonate, folate, and thiamine. Outbreaks of methanol ingestion have occurred due to contamination of drinking alcohol. This is more common in the developing world. In 2013 more than 1700 cases occurred in the United States. Those affected are usually adult and male. Toxicity to methanol has been described as early as 1856.","Windshield washer fluid (also called windshield wiper fluid, wiper fluid, screen wash (in the UK), or washer fluid) is a fluid for motor vehicles that is used in cleaning the windshield with the windshield wiper while the vehicle is being driven."
"http://dbpedia.org/resource/HIV","http://dbpedia.org/resource/Primary_effusion_lymphoma","Primary effusion lymphoma (PEL) is classified as a diffuse large B cell lymphoma. It is a rare malignancy of plasmablastic cells that occurs in individuals that are infected with the Kaposi's sarcoma-associated herpesvirus (i.e. KSHV/HHV8). Plasmablasts are immature plasma cells, i.e. lymphocytes of the B-cell type that have differentiated into plasmablasts but because of their malignant nature do not differentiate into mature plasma cells but rather proliferate excessively and thereby cause life-threatening disease. In PEL, the proliferating plasmablastoid cells commonly accumulate within body cavities to produce effusions (i.e. accumulations of fluid), primarily in the pleural, pericardial, or peritoneal cavities, without forming a contiguous tumor mass. In rare cases of these cavitary forms of PEL, the effusions develop in joints, the epidural space surrounding the brain and spinal cord, and underneath the capsule (i.e. tightly woven collagen fibers) which forms around breast implants. Less frequently, individuals present with extracavitary primary effusion lymphomas, i.e., solid tumor masses not accompanied by effusions. The extracavitary tumors may develop in lymph nodes, bone, bone marrow, the gastrointestinal tract, skin, spleen, liver, lungs, central nervous system, testes, paranasal sinuses, muscle, and, rarely, inside the vasculature and sinuses of lymph nodes. As their disease progresses, however, individuals with the classical effusion-form of PEL may develop extracavitary tumors and individuals with extracavitary PEL may develop cavitary effusions. PEL typically occurs in individuals who are immunocompromised, i.e., individuals whose immune system is weakened and therefore less able to fight infectious agents and cancers. This weakening is ascribed to KSHV/HHV8 infection that is commonly further promoted by concurrent human immunodeficiency virus (i.e. HIV) infection, prior organ transplantation, the decline in immunity that develops with aging, and/or cirrhosis of the liver due to hepatitis B or C virus. The plasmacytoid cells in PEL are also commonly infected with the Epstein-Barr virus (i.e. EBV). EBV is a known cause of various Epstein-Barr virus-associated lymphoproliferative diseases including various B-cell lymphomas. However, the role of this virus in the development of PEL is not clear, although some studies suggest that EBV infection cooperates with KSHV/HHV8 infection to promote the development and/or progression of this disease. Formally, PEL is defined by the World Health Organization, 2016 as a KSHV/HHV8-positive and KSHV/HHV8-driven large B-cell lymphoma. This lymphoma also belongs to a group of lymphoid neoplasms with plasmablastic differentiation that involve malignant plasmablasts but differ from PEL in the types of tissues where they accumulate, the gene abnormalities they carry, and/or the predisposing conditions involved in their development. More than 50, 30, and 60% of all PEL cases, respectively, develop in individuals who already have KSHV/HHV8-positive Kaposi's sarcoma, human herpesvirus 8-associated multicentric Castleman disease, and/or (especially in HIV-positive individuals) evidence of bearing EBV-infected plasmablasts. Primary effussion lymphoma is an extremely aggressive cancer that is highly resistant to various chemotherapy treatments. It has carried a median survival time of ~5 months, with overall survival rates at 1, 3, and 5 year of only 30, 18, and 17%, respectively. In many cases, however, this high mortality reflects, at least in part, the lethality of its underlying predisposing diseases, particularly HIV/AIDS in HIV-infected individuals. New treatment strategies, including those directed at its underlying predisposing diseases, may improve the prognosis of PEL.","The human immunodeficiency viruses (HIV) are two species of Lentivirus (a subgroup of retrovirus) that infect humans. Over time, they cause acquired immunodeficiency syndrome (AIDS), a condition in which progressive failure of the immune system allows life-threatening opportunistic infections and cancers to thrive. Without treatment, average survival time after infection with HIV is estimated to be 9 to 11 years, depending on the HIV subtype. In most cases, HIV is a sexually transmitted infection and occurs by contact with or transfer of blood, pre-ejaculate, semen, and vaginal fluids. Non-sexual transmission can occur from an infected mother to her infant during pregnancy, during childbirth by exposure to her blood or vaginal fluid, and through breast milk. Within these bodily fluids, HIV is present as both free virus particles and virus within infected immune cells.Research has shown (for both same-sex and opposite-sex couples) that HIV is untransmittable through condomless sexual intercourse if the HIV-positive partner has a consistently undetectable viral load. HIV infects vital cells in the human immune system, such as helper T cells (specifically CD4+ T cells), macrophages, and dendritic cells. HIV infection leads to low levels of CD4+ T cells through a number of mechanisms, including pyroptosis of abortively infected T cells, apoptosis of uninfected bystander cells, direct viral killing of infected cells, and killing of infected CD4+ T cells by CD8+ cytotoxic lymphocytes that recognize infected cells. When CD4+ T cell numbers decline below a critical level, cell-mediated immunity is lost, and the body becomes progressively more susceptible to opportunistic infections, leading to the development of AIDS."
"http://dbpedia.org/resource/Heat_stroke","http://dbpedia.org/resource/Hyperthermia","Hyperthermia, also known simply as overheating, is a condition in which an individual's body temperature is elevated beyond normal due to failed thermoregulation. The person's body produces or absorbs more heat than it dissipates. When extreme temperature elevation occurs, it becomes a medical emergency requiring immediate treatment to prevent disability or death. Almost half a million deaths are recorded every year from hyperthermia. The most common causes include heat stroke and adverse reactions to drugs. Heat stroke is an acute temperature elevation caused by exposure to excessive heat, or combination of heat and humidity, that overwhelms the heat-regulating mechanisms of the body. The latter is a relatively rare side effect of many drugs, particularly those that affect the central nervous system. Malignant hyperthermia is a rare complication of some types of general anesthesia. Hyperthermia can also be caused by a traumatic brain injury. Hyperthermia differs from fever in that the body's temperature set point remains unchanged. The opposite is hypothermia, which occurs when the temperature drops below that required to maintain normal metabolism. The term is from Greek ὑπέρ, hyper, meaning ""above"", and θέρμος, thermos, meaning ""heat"".","Heat stroke or heatstroke, also known as sun stroke, is a severe heat illness that results in a body temperature greater than 40.0 °C (104.0 °F), along with red skin, headache, dizziness, and confusion. Sweating is generally present in exertional heatstroke, but not in classic heatstroke. The start of heat stroke can be sudden or gradual. Heatstroke is a life-threatening condition due to the potential for multi-organ dysfunction, with typical complications including seizures, rhabdomyolysis, or kidney failure. Heat stroke occurs because of high external temperatures and/or physical exertion. It usually occurs under preventable prolonged exposure to extreme environmental or exertional heat. However, certain health conditions can increase the risk of heat stroke, and patients, especially children, with certain genetic predispositions are vulnerable to heatstroke under relatively mild conditions. Preventive measures include drinking sufficient fluids and avoiding excessive heat. Treatment is by rapid physical cooling of the body and supportive care. Recommended methods include spraying the person with water and using a fan, putting the person in ice water, or giving cold intravenous fluids. Adding ice packs around a person is reasonable but does not by itself achieve the fastest possible cooling. Heat stroke results in more than 600 deaths a year in the United States. Rates have increased between 1995 and 2015. Purely exercise-induced heat stroke, though a medical emergency, tends to be self-limiting (the patient stops exercising from cramp or exhaustion) and fewer than 5% of cases are fatal. Non-exertional heatstroke is a much greater danger: even the healthiest person, if left in a heatstroke-inducing environment without medical attention, will continue to deteriorate to the point of death, and 65% of the most severe cases are fatal even with treatment."
"http://dbpedia.org/resource/Irritant_contact_dermatitis","http://dbpedia.org/resource/Dermatitis","Dermatitis is inflammation of the skin, typically characterized by itchiness, redness and a rash. In cases of short duration, there may be small blisters, while in long-term cases the skin may become thickened. The area of skin involved can vary from small to covering the entire body. Dermatitis is often called eczema, and the . The exact cause of the condition is often unclear. Cases may involve a combination of allergy and poor venous return. The type of dermatitis is generally determined by the person's history and the location of the rash. For example, irritant dermatitis often occurs on the hands of those who frequently get them wet. Allergic contact dermatitis occurs upon exposure to an allergen, causing a hypersensitivity reaction in the skin. Prevention of atopic dermatitis is typically with essential fatty acids, and may be treated with moisturizers and steroid creams. The steroid creams should generally be of mid- to high strength and used for less than two weeks at a time, as side effects can occur. Antibiotics may be required if there are signs of skin infection. Contact dermatitis is typically treated by avoiding the allergen or irritant. Antihistamines may help with sleep and decrease nighttime scratching. Dermatitis was estimated to affect 245 million people globally in 2015, or 3.34% of the world population. Atopic dermatitis is the most common type and generally starts in childhood. In the United States, it affects about 10–30% of people. Contact dermatitis is twice as common in females as males. Allergic contact dermatitis affects about 7% of people at some point in their lives. Irritant contact dermatitis is common, especially among people with certain occupations; exact rates are unclear.","Irritant contact dermatitis is a form of contact dermatitis that can be divided into forms caused by chemical irritants and those caused by physical irritants."
"http://dbpedia.org/resource/Sleep_deprivation","http://dbpedia.org/resource/Psychosis","Psychosis is a condition of the mind that results in difficulties determining what is real and what is not real. Symptoms may include delusions and hallucinations, among other features. Additional symptoms are incoherent speech and behavior that is inappropriate for a given situation. There may also be sleep problems, social withdrawal, lack of motivation, and difficulties carrying out daily activities. Psychosis can have serious adverse outcomes. As with many psychiatric phenomena, psychosis has several different causes. These include mental illness, such as schizophrenia or schizoaffective disorder, bipolar disorder, sensory deprivation and in rare cases, major depression (psychotic depression). Other causes include: trauma, sleep deprivation, some medical conditions, certain medications, and drugs such as cannabis, hallucinogens, and stimulants. One type, known as postpartum psychosis, can occur after giving birth. The neurotransmitter dopamine is believed to play an important role. Acute psychosis is considered primary if it results from a psychiatric condition and secondary if it is caused by a medical condition or drugs. The diagnosis of a mental health condition requires excluding other potential causes. Testing may be done to check for central nervous system diseases, toxins, or other health problems as a cause. Treatment may include antipsychotic medication, psychotherapy, and social support. Early treatment appears to improve outcomes. Medications appear to have a moderate effect. Outcomes depend on the underlying cause. In the United States about 3% of people develop psychosis at some point in their lives. The condition has been described since at least the 4th century BCE by Hippocrates and possibly as early as 1500 BCE in the Egyptian Ebers Papyrus.","Sleep deprivation, also known as sleep insufficiency or sleeplessness, is the condition of not having adequate duration and/or quality of sleep to support decent alertness, performance, and health. It can be either chronic or acute and may vary widely in severity. Acute sleep deprivation is when an individual sleeps less than usual or does not sleep at all for a short period of time – usually lasting one to two days. Chronic sleep deprivation means when an individual routinely sleeps less than an optimal amount for ideal functioning. Chronic sleep deficiency is often confused with the term insomnia. Although both chronic sleep deficiency and insomnia share decreased quantity and/or quality of sleep as well as impaired function, their difference lies in the ability to fall asleep. Sleep deprived individuals are able to fall asleep rapidly when allowed but those with insomnia have difficulty falling asleep. The average adult needs seven or more hours of sleep per night to maintain health. The amount of sleep needed can depend on sleep quality, age, pregnancy, and level of sleep deprivation. Insufficient sleep has been linked to weight gain, high blood pressure, diabetes, depression, heart disease, and strokes. Sleep deprivation can also lead to high anxiety, irritability, erratic behavior, poor cognitive functioning and performance, and psychotic episodes. A chronic sleep-restricted state adversely affects the brain and cognitive function. However, in a subset of cases, sleep deprivation can paradoxically lead to increased energy and alertness and enhanced mood; although its long-term consequences have never been evaluated, sleep deprivation has even been used as a . Few studies have compared the effects of acute total sleep deprivation and chronic partial sleep restriction. A complete absence of sleep over a long period is not frequent in humans (unless they have fatal insomnia or specific issues caused by surgery); it appears that brief microsleeps cannot be avoided. Long-term total sleep deprivation has caused death in lab animals."
